subjID	social_distance	amount_self	amount_default	amount_other	choice	totalFairseq	SD_like	SD_likeRaw
24	50	37	20	20	0	1	0.1	89
24	10	37	20	20	0	1	0.7	29
24	100	43	20	20	0	1	0	98
24	5	31	20	20	0	1	1	1
24	20	19	20	20	1	1	0.7	29
24	5	25	20	20	1	1	1	1
24	10	19	20	20	1	1	0.7	29
24	20	31	20	20	0	1	0.7	29
24	1	25	20	20	1	1	1	1
24	50	19	20	20	1	1	0.1	89
24	100	25	20	20	0	1	0	98
24	1	19	20	20	1	1	1	1
24	50	31	20	20	0	1	0.1	89
24	5	19	20	20	1	1	1	1
24	20	25	20	20	1	1	0.7	29
24	100	37	20	20	0	1	0	98
24	10	43	20	20	0	1	0.7	29
25	5	31	20	20	1	1	0.78	19
25	100	43	20	20	0	1	0.01	87
25	20	37	20	20	0	1	0.22	69
25	50	25	20	20	0	1	0.03	86
25	10	37	20	20	1	1	0.5	44
25	1	19	20	20	1	1	1	1
25	5	19	20	20	1	1	0.78	19
25	10	25	20	20	0	1	0.5	44
25	50	37	20	20	0	1	0.03	86
25	1	25	20	20	1	1	1	1
25	100	31	20	20	0	1	0.01	87
25	20	25	20	20	1	1	0.22	69
25	1	37	20	20	1	1	1	1
25	50	19	20	20	1	1	0.03	86
25	20	19	20	20	1	1	0.22	69
25	100	19	20	20	1	1	0.01	87
25	5	37	20	20	1	1	0.78	19
25	10	31	20	20	0	1	0.5	44
25	5	43	20	20	1	1	0.78	19
25	50	43	20	20	0	1	0.03	86
25	20	31	20	20	0	1	0.22	69
25	100	25	20	20	1	1	0.01	87
25	1	43	20	20	1	1	1	1
25	10	19	20	20	1	1	0.5	44
25	10	43	20	20	0	1	0.5	44
25	50	31	20	20	0	1	0.03	86
25	5	25	20	20	0	1	0.78	19
25	100	37	20	20	0	1	0.01	87
25	1	31	20	20	1	1	1	1
25	20	43	20	20	0	1	0.22	69
25	20	43	10	30	0	0	0.22	69
25	5	31	10	30	1	0	0.78	19
25	100	37	10	30	0	0	0.01	87
25	10	43	10	30	0	0	0.5	44
25	1	31	10	30	1	0	1	1
25	50	43	10	30	0	0	0.03	86
25	5	37	10	30	1	0	0.78	19
25	100	43	10	30	0	0	0.01	87
25	1	19	10	30	1	0	1	1
25	50	37	10	30	0	0	0.03	86
25	10	19	10	30	0	0	0.5	44
25	20	25	10	30	1	0	0.22	69
25	20	37	10	30	0	0	0.22	69
25	5	43	10	30	1	0	0.78	19
25	50	31	10	30	0	0	0.03	86
25	1	25	10	30	1	0	1	1
25	100	31	10	30	1	0	0.01	87
25	10	37	10	30	0	0	0.5	44
25	20	19	10	30	0	0	0.22	69
25	100	25	10	30	1	0	0.01	87
25	5	25	10	30	1	0	0.78	19
25	50	19	10	30	0	0	0.03	86
25	10	31	10	30	1	0	0.5	44
25	1	43	10	30	1	0	1	1
25	10	25	10	30	1	0	0.5	44
25	1	37	10	30	1	0	1	1
25	20	31	10	30	0	0	0.22	69
25	100	19	10	30	1	0	0.01	87
25	50	25	10	30	0	0	0.03	86
25	5	19	10	30	0	0	0.78	19
25	50	43	20	20	0	1	0.03	86
25	20	19	20	20	1	1	0.22	69
25	1	19	20	20	1	1	1	1
25	100	43	20	20	0	1	0.01	87
25	10	31	20	20	1	1	0.5	44
25	5	31	20	20	1	1	0.78	19
25	5	37	20	20	1	1	0.78	19
25	10	19	20	20	0	1	0.5	44
25	100	31	20	20	1	1	0.01	87
25	50	19	20	20	1	1	0.03	86
25	20	25	20	20	0	1	0.22	69
25	1	25	20	20	1	1	1	1
25	5	25	20	20	1	1	0.78	19
25	10	25	20	20	0	1	0.5	44
25	20	31	20	20	0	1	0.22	69
25	1	43	20	20	1	1	1	1
25	50	31	20	20	0	1	0.03	86
25	100	25	20	20	1	1	0.01	87
25	20	37	20	20	0	1	0.22	69
25	50	37	20	20	0	1	0.03	86
25	5	43	20	20	1	1	0.78	19
25	100	37	20	20	0	1	0.01	87
25	1	31	20	20	1	1	1	1
25	10	43	20	20	0	1	0.5	44
25	5	19	20	20	0	1	0.78	19
25	10	37	20	20	0	1	0.5	44
25	1	37	20	20	1	1	1	1
25	100	19	20	20	1	1	0.01	87
25	20	43	20	20	1	1	0.22	69
25	50	25	20	20	0	1	0.03	86
25	10	43	10	30	0	0	0.5	44
25	20	31	10	30	0	0	0.22	69
25	50	43	10	30	0	0	0.03	86
25	100	37	10	30	0	0	0.01	87
25	5	43	10	30	1	0	0.78	19
25	1	37	10	30	1	0	1	1
25	20	43	10	30	0	0	0.22	69
25	50	31	10	30	0	0	0.03	86
25	100	25	10	30	1	0	0.01	87
25	5	25	10	30	1	0	0.78	19
25	10	31	10	30	0	0	0.5	44
25	1	31	10	30	1	0	1	1
25	50	37	10	30	0	0	0.03	86
25	1	19	10	30	1	0	1	1
25	5	31	10	30	1	0	0.78	19
25	10	25	10	30	1	0	0.5	44
25	100	19	10	30	1	0	0.01	87
25	20	25	10	30	1	0	0.22	69
25	10	37	10	30	0	0	0.5	44
25	100	43	10	30	0	0	0.01	87
25	50	19	10	30	1	0	0.03	86
25	5	19	10	30	0	0	0.78	19
25	20	19	10	30	1	0	0.22	69
25	1	25	10	30	1	0	1	1
25	5	37	10	30	1	0	0.78	19
25	50	25	10	30	1	0	0.03	86
25	10	19	10	30	1	0	0.5	44
25	20	37	10	30	0	0	0.22	69
25	100	31	10	30	1	0	0.01	87
25	1	43	10	30	1	0	1	1
26	1	19	20	20	1	1	1	1
26	10	31	20	20	0	1	0.74	24
26	5	31	20	20	0	1	0.91	8
26	20	31	20	20	0	1	0.62	36
26	50	37	20	20	0	1	0.01	95
26	100	31	20	20	0	1	0	95
26	5	37	20	20	0	1	0.91	8
26	50	25	20	20	0	1	0.01	95
26	20	25	20	20	0	1	0.62	36
26	10	43	20	20	0	1	0.74	24
26	100	19	20	20	0	1	0	95
26	1	25	20	20	0	1	1	1
26	10	25	20	20	0	1	0.74	24
26	100	25	20	20	0	1	0	95
26	50	43	20	20	0	1	0.01	95
26	5	25	20	20	0	1	0.91	8
26	20	37	20	20	0	1	0.62	36
26	1	43	20	20	0	1	1	1
26	20	43	20	20	0	1	0.62	36
26	100	37	20	20	0	1	0	95
26	50	19	20	20	0	1	0.01	95
26	10	37	20	20	0	1	0.74	24
26	5	19	20	20	1	1	0.91	8
26	1	37	20	20	0	1	1	1
26	10	19	20	20	1	1	0.74	24
26	5	43	20	20	0	1	0.91	8
26	20	19	20	20	0	1	0.62	36
26	100	43	20	20	0	1	0	95
26	50	31	20	20	0	1	0.01	95
26	1	31	20	20	1	1	1	1
26	10	25	10	30	0	0	0.74	24
26	100	19	10	30	0	0	0	95
26	20	19	10	30	0	0	0.62	36
26	1	19	10	30	1	0	1	1
26	5	37	10	30	0	0	0.91	8
26	50	37	10	30	0	0	0.01	95
26	50	19	10	30	0	0	0.01	95
26	10	43	10	30	0	0	0.74	24
26	20	43	10	30	0	0	0.62	36
26	5	25	10	30	0	0	0.91	8
26	100	37	10	30	0	0	0	95
26	1	37	10	30	1	0	1	1
26	10	37	10	30	0	0	0.74	24
26	50	25	10	30	0	0	0.01	95
26	5	31	10	30	0	0	0.91	8
26	100	43	10	30	0	0	0	95
26	20	31	10	30	0	0	0.62	36
26	1	31	10	30	1	0	1	1
26	1	43	10	30	0	0	1	1
26	5	43	10	30	0	0	0.91	8
26	50	43	10	30	0	0	0.01	95
26	10	31	10	30	1	0	0.74	24
26	100	31	10	30	0	0	0	95
26	20	37	10	30	0	0	0.62	36
26	20	25	10	30	1	0	0.62	36
26	1	25	10	30	1	0	1	1
26	10	19	10	30	1	0	0.74	24
26	100	25	10	30	0	0	0	95
26	50	31	10	30	0	0	0.01	95
26	5	19	10	30	0	0	0.91	8
26	10	31	20	20	1	1	0.74	24
26	50	19	20	20	0	1	0.01	95
26	20	25	20	20	1	1	0.62	36
26	100	31	20	20	0	1	0	95
26	1	19	20	20	1	1	1	1
26	5	31	20	20	1	1	0.91	8
26	10	25	20	20	1	1	0.74	24
26	50	43	20	20	0	1	0.01	95
26	20	37	20	20	1	1	0.62	36
26	5	37	20	20	1	1	0.91	8
26	1	25	20	20	1	1	1	1
26	100	19	20	20	0	1	0	95
26	50	31	20	20	0	1	0.01	95
26	1	43	20	20	0	1	1	1
26	5	19	20	20	1	1	0.91	8
26	100	37	20	20	0	1	0	95
26	10	37	20	20	1	1	0.74	24
26	20	31	20	20	0	1	0.62	36
26	20	43	20	20	0	1	0.62	36
26	10	19	20	20	1	1	0.74	24
26	5	43	20	20	0	1	0.91	8
26	100	43	20	20	0	1	0	95
26	1	31	20	20	1	1	1	1
26	50	37	20	20	0	1	0.01	95
26	100	25	20	20	0	1	0	95
26	5	25	20	20	1	1	0.91	8
26	10	43	20	20	0	1	0.74	24
26	20	19	20	20	1	1	0.62	36
26	50	25	20	20	0	1	0.01	95
26	1	37	20	20	0	1	1	1
26	50	31	10	30	0	0	0.01	95
26	10	43	10	30	0	0	0.74	24
26	5	19	10	30	1	0	0.91	8
26	100	37	10	30	0	0	0	95
26	20	37	10	30	0	0	0.62	36
26	1	43	10	30	0	0	1	1
26	100	43	10	30	0	0	0	95
26	5	31	10	30	0	0	0.91	8
26	20	19	10	30	1	0	0.62	36
26	10	25	10	30	0	0	0.74	24
26	50	37	10	30	0	0	0.01	95
26	1	37	10	30	0	0	1	1
26	20	43	10	30	0	0	0.62	36
26	10	31	10	30	0	0	0.74	24
26	50	43	10	30	0	0	0.01	95
26	5	43	10	30	0	0	0.91	8
26	100	25	10	30	0	0	0	95
26	1	25	10	30	1	0	1	1
26	10	19	10	30	1	0	0.74	24
26	100	31	10	30	0	0	0	95
26	50	19	10	30	0	0	0.01	95
26	20	25	10	30	1	0	0.62	36
26	5	37	10	30	0	0	0.91	8
26	1	31	10	30	0	0	1	1
26	50	25	10	30	0	0	0.01	95
26	100	19	10	30	0	0	0	95
26	1	19	10	30	1	0	1	1
26	5	25	10	30	0	0	0.91	8
26	20	31	10	30	0	0	0.62	36
26	10	37	10	30	0	0	0.74	24
27	100	43	20	20	0	1	0	98
27	50	31	20	20	0	1	0.05	94
27	5	25	20	20	1	1	0.8	19
27	10	37	20	20	0	1	0.5	49
27	20	43	20	20	0	1	0.3	69
27	1	31	20	20	0	1	1	1
27	10	19	20	20	1	1	0.5	49
27	100	31	20	20	0	1	0	98
27	50	37	20	20	0	1	0.05	94
27	5	19	20	20	1	1	0.8	19
27	20	19	20	20	1	1	0.3	69
27	1	19	20	20	1	1	1	1
27	100	19	20	20	1	1	0	98
27	5	43	20	20	0	1	0.8	19
27	10	43	20	20	0	1	0.5	49
27	1	25	20	20	1	1	1	1
27	20	25	20	20	0	1	0.3	69
27	50	19	20	20	1	1	0.05	94
27	10	25	20	20	1	1	0.5	49
27	100	25	20	20	0	1	0	98
27	20	37	20	20	0	1	0.3	69
27	50	25	20	20	0	1	0.05	94
27	1	37	20	20	0	1	1	1
27	5	37	20	20	0	1	0.8	19
27	20	31	20	20	0	1	0.3	69
27	1	43	20	20	0	1	1	1
27	10	31	20	20	0	1	0.5	49
27	5	31	20	20	0	1	0.8	19
27	50	43	20	20	0	1	0.05	94
27	100	37	20	20	0	1	0	98
27	50	19	20	20	1	1	0.05	94
27	10	43	20	20	0	1	0.5	49
27	5	43	20	20	0	1	0.8	19
27	20	43	20	20	0	1	0.3	69
27	1	25	20	20	1	1	1	1
27	100	43	20	20	0	1	0	98
27	100	31	20	20	0	1	0	98
27	10	37	20	20	0	1	0.5	49
27	5	37	20	20	0	1	0.8	19
27	1	31	20	20	0	1	1	1
27	50	37	20	20	0	1	0.05	94
27	20	19	20	20	1	1	0.3	69
27	5	31	20	20	0	1	0.8	19
27	100	19	20	20	1	1	0	98
27	10	31	20	20	0	1	0.5	49
27	20	31	20	20	0	1	0.3	69
27	50	43	20	20	0	1	0.05	94
27	1	19	20	20	1	1	1	1
27	5	19	20	20	1	1	0.8	19
27	1	37	20	20	0	1	1	1
27	20	37	20	20	0	1	0.3	69
27	10	19	20	20	1	1	0.5	49
27	50	25	20	20	0	1	0.05	94
27	100	25	20	20	0	1	0	98
27	50	31	20	20	0	1	0.05	94
27	1	43	20	20	0	1	1	1
27	20	25	20	20	0	1	0.3	69
27	5	25	20	20	1	1	0.8	19
27	10	25	20	20	1	1	0.5	49
27	100	37	20	20	0	1	0	98
27	10	25	10	30	0	0	0.5	49
27	1	31	10	30	0	0	1	1
27	5	31	10	30	0	0	0.8	19
27	100	19	10	30	0	0	0	98
27	20	19	10	30	0	0	0.3	69
27	50	43	10	30	0	0	0.05	94
27	50	19	10	30	0	0	0.05	94
27	5	43	10	30	0	0	0.8	19
27	1	43	10	30	0	0	1	1
27	10	31	10	30	0	0	0.5	49
27	100	37	10	30	0	0	0	98
27	20	43	10	30	0	0	0.3	69
27	20	31	10	30	0	0	0.3	69
27	1	19	10	30	1	0	1	1
27	10	37	10	30	0	0	0.5	49
27	100	43	10	30	0	0	0	98
27	50	37	10	30	0	0	0.05	94
27	5	25	10	30	0	0	0.8	19
27	1	25	10	30	0	0	1	1
27	20	37	10	30	0	0	0.3	69
27	50	31	10	30	0	0	0.05	94
27	100	31	10	30	0	0	0	98
27	5	37	10	30	0	0	0.8	19
27	10	19	10	30	0	0	0.5	49
27	10	43	10	30	1	0	0.5	49
27	5	19	10	30	0	0	0.8	19
27	50	25	10	30	0	0	0.05	94
27	1	37	10	30	0	0	1	1
27	100	25	10	30	0	0	0	98
27	20	25	10	30	0	0	0.3	69
27	20	19	10	30	0	0	0.3	69
27	1	25	10	30	1	0	1	1
27	100	31	10	30	0	0	0	98
27	10	25	10	30	0	0	0.5	49
27	5	43	10	30	0	0	0.8	19
27	50	31	10	30	0	0	0.05	94
27	100	37	10	30	0	0	0	98
27	10	31	10	30	0	0	0.5	49
27	20	25	10	30	0	0	0.3	69
27	50	25	10	30	0	0	0.05	94
27	1	43	10	30	0	0	1	1
27	5	37	10	30	0	0	0.8	19
27	5	25	10	30	0	0	0.8	19
27	100	43	10	30	0	0	0	98
27	20	37	10	30	0	0	0.3	69
27	1	37	10	30	0	0	1	1
27	50	37	10	30	0	0	0.05	94
27	10	43	10	30	0	0	0.5	49
27	5	31	10	30	0	0	0.8	19
27	50	43	10	30	0	0	0.05	94
27	20	43	10	30	0	0	0.3	69
27	10	19	10	30	0	0	0.5	49
27	100	25	10	30	0	0	0	98
27	1	31	10	30	0	0	1	1
27	1	19	10	30	1	0	1	1
27	5	19	10	30	0	0	0.8	19
27	10	37	10	30	0	0	0.5	49
27	100	19	10	30	0	0	0	98
27	20	31	10	30	0	0	0.3	69
27	50	19	10	30	0	0	0.05	94
28	20	19	20	20	1	1	0.19	80
28	10	25	20	20	1	1	0.82	17
28	5	31	20	20	1	1	0.86	13
28	100	19	20	20	1	1	0	98
28	1	19	20	20	1	1	1	1
28	50	25	20	20	0	1	0.1	89
28	20	43	20	20	0	1	0.19	80
28	1	37	20	20	1	1	1	1
28	10	19	20	20	1	1	0.82	17
28	100	25	20	20	0	1	0	98
28	5	25	20	20	1	1	0.86	13
28	50	19	20	20	1	1	0.1	89
28	1	31	20	20	1	1	1	1
28	5	37	20	20	0	1	0.86	13
28	10	43	20	20	0	1	0.82	17
28	20	37	20	20	0	1	0.19	80
28	100	37	20	20	0	1	0	98
28	50	43	20	20	0	1	0.1	89
28	100	31	20	20	0	1	0	98
28	10	31	20	20	1	1	0.82	17
28	5	43	20	20	1	1	0.86	13
28	50	37	20	20	0	1	0.1	89
28	1	43	20	20	0	1	1	1
28	20	25	20	20	0	1	0.19	80
28	20	31	20	20	0	1	0.19	80
28	100	43	20	20	0	1	0	98
28	10	37	20	20	0	1	0.82	17
28	50	31	20	20	0	1	0.1	89
28	5	19	20	20	1	1	0.86	13
28	1	25	20	20	1	1	1	1
28	20	43	20	20	0	1	0.19	80
28	100	43	20	20	0	1	0	98
28	1	19	20	20	1	1	1	1
28	50	43	20	20	0	1	0.1	89
28	10	37	20	20	1	1	0.82	17
28	5	43	20	20	0	1	0.86	13
28	100	31	20	20	0	1	0	98
28	1	31	20	20	1	1	1	1
28	5	37	20	20	1	1	0.86	13
28	50	25	20	20	0	1	0.1	89
28	10	25	20	20	1	1	0.82	17
28	20	25	20	20	0	1	0.19	80
28	20	37	20	20	0	1	0.19	80
28	10	43	20	20	0	1	0.82	17
28	100	19	20	20	1	1	0	98
28	5	25	20	20	1	1	0.86	13
28	1	43	20	20	0	1	1	1
28	50	31	20	20	0	1	0.1	89
28	50	19	20	20	1	1	0.1	89
28	20	19	20	20	1	1	0.19	80
28	5	19	20	20	1	1	0.86	13
28	10	31	20	20	1	1	0.82	17
28	100	25	20	20	0	1	0	98
28	1	25	20	20	1	1	1	1
28	1	37	20	20	1	1	1	1
28	100	37	20	20	0	1	0	98
28	10	19	20	20	1	1	0.82	17
28	5	31	20	20	1	1	0.86	13
28	50	37	20	20	0	1	0.1	89
28	20	31	20	20	0	1	0.19	80
28	20	25	10	30	0	0	0.19	80
28	50	19	10	30	0	0	0.1	89
28	1	43	10	30	0	0	1	1
28	5	37	10	30	0	0	0.86	13
28	10	31	10	30	0	0	0.82	17
28	100	43	10	30	0	0	0	98
28	5	43	10	30	0	0	0.86	13
28	50	31	10	30	0	0	0.1	89
28	100	25	10	30	0	0	0	98
28	20	31	10	30	0	0	0.19	80
28	1	25	10	30	1	0	1	1
28	10	19	10	30	1	0	0.82	17
28	20	37	10	30	0	0	0.19	80
28	1	37	10	30	1	0	1	1
28	10	43	10	30	0	0	0.82	17
28	100	37	10	30	0	0	0	98
28	50	43	10	30	0	0	0.1	89
28	5	31	10	30	0	0	0.86	13
28	20	43	10	30	0	0	0.19	80
28	1	31	10	30	1	0	1	1
28	5	19	10	30	1	0	0.86	13
28	10	25	10	30	0	0	0.82	17
28	50	37	10	30	0	0	0.1	89
28	100	19	10	30	0	0	0	98
28	50	25	10	30	0	0	0.1	89
28	5	25	10	30	0	0	0.86	13
28	1	19	10	30	1	0	1	1
28	20	19	10	30	0	0	0.19	80
28	100	31	10	30	0	0	0	98
28	10	37	10	30	0	0	0.82	17
28	100	19	10	30	0	0	0	98
28	50	25	10	30	0	0	0.1	89
28	1	25	10	30	1	0	1	1
28	5	37	10	30	0	0	0.86	13
28	20	43	10	30	0	0	0.19	80
28	10	37	10	30	0	0	0.82	17
28	100	31	10	30	0	0	0	98
28	20	19	10	30	0	0	0.19	80
28	1	37	10	30	1	0	1	1
28	50	19	10	30	0	0	0.1	89
28	5	43	10	30	0	0	0.86	13
28	10	31	10	30	0	0	0.82	17
28	5	31	10	30	0	0	0.86	13
28	100	25	10	30	0	0	0	98
28	10	19	10	30	1	0	0.82	17
28	20	37	10	30	0	0	0.19	80
28	1	43	10	30	0	0	1	1
28	50	37	10	30	0	0	0.1	89
28	1	31	10	30	1	0	1	1
28	20	25	10	30	0	0	0.19	80
28	5	19	10	30	1	0	0.86	13
28	50	31	10	30	0	0	0.1	89
28	100	43	10	30	0	0	0	98
28	10	25	10	30	1	0	0.82	17
28	10	43	10	30	0	0	0.82	17
28	50	43	10	30	0	0	0.1	89
28	5	25	10	30	0	0	0.86	13
28	1	19	10	30	1	0	1	1
28	100	37	10	30	0	0	0	98
28	20	31	10	30	0	0	0.19	80
29	10	43	20	20	0	1	0.73	24
29	1	43	20	20	0	1	1	1
29	50	37	20	20	0	1	0.33	61
29	5	25	20	20	1	1	0.98	1
29	20	25	20	20	1	1	0.54	41
29	100	31	20	20	1	1	0.01	89
29	20	43	20	20	0	1	0.54	41
29	1	37	20	20	0	1	1	1
29	100	25	20	20	1	1	0.01	89
29	50	31	20	20	0	1	0.33	61
29	5	37	20	20	1	1	0.98	1
29	10	25	20	20	1	1	0.73	24
29	50	43	20	20	0	1	0.33	61
29	100	37	20	20	0	1	0.01	89
29	20	31	20	20	1	1	0.54	41
29	5	19	20	20	1	1	0.98	1
29	10	37	20	20	0	1	0.73	24
29	1	19	20	20	1	1	1	1
29	20	37	20	20	1	1	0.54	41
29	10	19	20	20	1	1	0.73	24
29	1	25	20	20	0	1	1	1
29	5	31	20	20	1	1	0.98	1
29	50	25	20	20	1	1	0.33	61
29	100	19	20	20	1	1	0.01	89
29	5	43	20	20	0	1	0.98	1
29	50	19	20	20	1	1	0.33	61
29	1	31	20	20	1	1	1	1
29	10	31	20	20	1	1	0.73	24
29	100	43	20	20	0	1	0.01	89
29	20	19	20	20	1	1	0.54	41
29	1	31	10	30	1	0	1	1
29	5	31	10	30	1	0	0.98	1
29	50	19	10	30	1	0	0.33	61
29	100	31	10	30	1	0	0.01	89
29	20	43	10	30	1	0	0.54	41
29	10	25	10	30	0	0	0.73	24
29	50	43	10	30	0	0	0.33	61
29	20	31	10	30	0	0	0.54	41
29	10	43	10	30	0	0	0.73	24
29	5	19	10	30	1	0	0.98	1
29	1	19	10	30	1	0	1	1
29	100	43	10	30	0	0	0.01	89
29	50	37	10	30	0	0	0.33	61
29	10	31	10	30	0	0	0.73	24
29	1	25	10	30	1	0	1	1
29	20	37	10	30	0	0	0.54	41
29	100	25	10	30	0	0	0.01	89
29	5	43	10	30	0	0	0.98	1
29	50	31	10	30	0	0	0.33	61
29	100	19	10	30	1	0	0.01	89
29	20	19	10	30	1	0	0.54	41
29	5	37	10	30	0	0	0.98	1
29	1	37	10	30	0	0	1	1
29	10	37	10	30	0	0	0.73	24
29	50	25	10	30	0	0	0.33	61
29	100	37	10	30	0	0	0.01	89
29	20	25	10	30	1	0	0.54	41
29	1	43	10	30	0	0	1	1
29	10	19	10	30	1	0	0.73	24
29	5	25	10	30	1	0	0.98	1
29	5	19	20	20	1	1	0.98	1
29	20	37	20	20	0	1	0.54	41
29	50	19	20	20	1	1	0.33	61
29	1	37	20	20	1	1	1	1
29	100	19	20	20	1	1	0.01	89
29	10	43	20	20	0	1	0.73	24
29	1	43	20	20	0	1	1	1
29	100	43	20	20	0	1	0.01	89
29	10	37	20	20	1	1	0.73	24
29	50	37	20	20	1	1	0.33	61
29	20	31	20	20	1	1	0.54	41
29	5	25	20	20	1	1	0.98	1
29	100	31	20	20	1	1	0.01	89
29	10	25	20	20	1	1	0.73	24
29	5	37	20	20	1	1	0.98	1
29	50	43	20	20	0	1	0.33	61
29	1	19	20	20	1	1	1	1
29	20	19	20	20	1	1	0.54	41
29	1	31	20	20	1	1	1	1
29	100	37	20	20	0	1	0.01	89
29	50	31	20	20	0	1	0.33	61
29	5	43	20	20	0	1	0.98	1
29	20	25	20	20	1	1	0.54	41
29	10	31	20	20	1	1	0.73	24
29	5	31	20	20	1	1	0.98	1
29	50	25	20	20	1	1	0.33	61
29	1	25	20	20	1	1	1	1
29	10	19	20	20	1	1	0.73	24
29	100	25	20	20	1	1	0.01	89
29	20	43	20	20	0	1	0.54	41
29	1	37	10	30	0	0	1	1
29	100	25	10	30	0	0	0.01	89
29	50	31	10	30	0	0	0.33	61
29	10	43	10	30	0	0	0.73	24
29	5	37	10	30	0	0	0.98	1
29	20	19	10	30	1	0	0.54	41
29	5	19	10	30	1	0	0.98	1
29	1	43	10	30	0	0	1	1
29	100	43	10	30	0	0	0.01	89
29	20	31	10	30	0	0	0.54	41
29	10	25	10	30	1	0	0.73	24
29	50	19	10	30	1	0	0.33	61
29	100	37	10	30	0	0	0.01	89
29	1	19	10	30	1	0	1	1
29	50	25	10	30	0	0	0.33	61
29	5	31	10	30	0	0	0.98	1
29	10	19	10	30	1	0	0.73	24
29	20	37	10	30	0	0	0.54	41
29	50	37	10	30	0	0	0.33	61
29	20	25	10	30	1	0	0.54	41
29	100	31	10	30	0	0	0.01	89
29	5	43	10	30	0	0	0.98	1
29	10	37	10	30	0	0	0.73	24
29	1	31	10	30	1	0	1	1
29	10	31	10	30	1	0	0.73	24
29	100	19	10	30	1	0	0.01	89
29	5	25	10	30	1	0	0.98	1
29	50	43	10	30	0	0	0.33	61
29	1	25	10	30	1	0	1	1
29	20	43	10	30	0	0	0.54	41
30	50	43	10	30	0	0	0.39	60
30	5	25	10	30	1	0	0.98	1
30	10	19	10	30	1	0	0.93	6
30	100	19	10	30	1	0	0.02	96
30	20	19	10	30	1	0	0.9	9
30	1	25	10	30	1	0	1	1
30	20	43	10	30	0	0	0.9	9
30	50	31	10	30	1	0	0.39	60
30	100	43	10	30	0	0	0.02	96
30	1	31	10	30	1	0	1	1
30	10	25	10	30	1	0	0.93	6
30	5	19	10	30	1	0	0.98	1
30	10	43	10	30	1	0	0.93	6
30	20	37	10	30	0	0	0.9	9
30	100	25	10	30	1	0	0.02	96
30	5	31	10	30	1	0	0.98	1
30	50	37	10	30	0	0	0.39	60
30	1	19	10	30	1	0	1	1
30	5	37	10	30	1	0	0.98	1
30	10	31	10	30	1	0	0.93	6
30	50	25	10	30	1	0	0.39	60
30	20	31	10	30	1	0	0.9	9
30	1	43	10	30	0	0	1	1
30	100	37	10	30	0	0	0.02	96
30	1	37	10	30	1	0	1	1
30	100	31	10	30	1	0	0.02	96
30	5	43	10	30	0	0	0.98	1
30	10	37	10	30	1	0	0.93	6
30	50	19	10	30	1	0	0.39	60
30	20	25	10	30	1	0	0.9	9
30	20	31	10	30	1	0	0.9	9
30	10	37	10	30	1	0	0.93	6
30	5	31	10	30	1	0	0.98	1
30	1	19	10	30	1	0	1	1
30	50	43	10	30	0	0	0.39	60
30	100	37	10	30	0	0	0.02	96
30	5	37	10	30	1	0	0.98	1
30	50	31	10	30	1	0	0.39	60
30	10	25	10	30	1	0	0.93	6
30	1	37	10	30	1	0	1	1
30	20	25	10	30	1	0	0.9	9
30	100	19	10	30	1	0	0.02	96
30	20	37	10	30	1	0	0.9	9
30	10	19	10	30	1	0	0.93	6
30	1	43	10	30	0	0	1	1
30	50	25	10	30	1	0	0.39	60
30	5	25	10	30	1	0	0.98	1
30	100	31	10	30	1	0	0.02	96
30	20	43	10	30	0	0	0.9	9
30	5	19	10	30	1	0	0.98	1
30	1	25	10	30	1	0	1	1
30	100	25	10	30	1	0	0.02	96
30	50	37	10	30	0	0	0.39	60
30	10	31	10	30	1	0	0.93	6
30	1	31	10	30	1	0	1	1
30	20	19	10	30	1	0	0.9	9
30	10	43	10	30	0	0	0.93	6
30	100	43	10	30	0	0	0.02	96
30	5	43	10	30	0	0	0.98	1
30	50	19	10	30	1	0	0.39	60
30	100	31	20	20	0	1	0.02	96
30	50	43	20	20	0	1	0.39	60
30	5	37	20	20	1	1	0.98	1
30	10	31	20	20	1	1	0.93	6
30	20	25	20	20	1	1	0.9	9
30	1	19	20	20	1	1	1	1
30	100	25	20	20	1	1	0.02	96
30	50	37	20	20	0	1	0.39	60
30	20	31	20	20	1	1	0.9	9
30	5	19	20	20	1	1	0.98	1
30	1	43	20	20	0	1	1	1
30	10	43	20	20	0	1	0.93	6
30	5	43	20	20	0	1	0.98	1
30	100	43	20	20	0	1	0.02	96
30	10	25	20	20	1	1	0.93	6
30	20	43	20	20	0	1	0.9	9
30	1	37	20	20	1	1	1	1
30	50	25	20	20	0	1	0.39	60
30	10	37	20	20	1	1	0.93	6
30	20	37	20	20	1	1	0.9	9
30	100	19	20	20	1	1	0.02	96
30	5	31	20	20	1	1	0.98	1
30	50	31	20	20	0	1	0.39	60
30	1	31	20	20	1	1	1	1
30	1	25	20	20	1	1	1	1
30	20	19	20	20	1	1	0.9	9
30	50	19	20	20	1	1	0.39	60
30	5	25	20	20	1	1	0.98	1
30	10	19	20	20	1	1	0.93	6
30	100	37	20	20	0	1	0.02	96
30	50	37	20	20	0	1	0.39	60
30	100	37	20	20	0	1	0.02	96
30	10	25	20	20	1	1	0.93	6
30	1	19	20	20	1	1	1	1
30	5	37	20	20	1	1	0.98	1
30	20	25	20	20	1	1	0.9	9
30	100	25	20	20	1	1	0.02	96
30	10	43	20	20	0	1	0.93	6
30	1	37	20	20	1	1	1	1
